Star Rating,Review Title,Review Text,Review Submit Date and Time,App Version Code,Developer Reply Text
1,Withdrawal was rejected with no explanation,"Withdrawal was rejected with no explanation given. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. I will file a complaint if my payout isn't processed today.",2026-05-22 15:08:16 UTC,616,
4,The design is incredibly beautiful,"The design is incredibly beautiful and fast. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Five stars all the way!",2026-05-22 13:52:35 UTC,648,
5,Best investment app in India,Best investment app in India! I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Keep up the great work and thank you for making investing simple.,2026-05-22 13:50:51 UTC,629,
2,Document upload keeps failing,"Document upload keeps failing. I uploaded clear, high-resolution photos of my PAN and Aadhaar but the system keeps saying documents are illegible. Extremely disappointed with the onboarding flow.",2026-05-22 13:23:51 UTC,613,
1,Unable to complete,Unable to complete my onboarding profile. My application was rejected four times without any specific reason or feedback. Not a good start for a new investor.,2026-05-22 13:16:10 UTC,632,
2,Redemption request is stuck,"Redemption request is stuck in pending state for a week. Support claims the payout was successful, but my bank statement shows absolutely no deposit from their side. Where is my money? Urgent response required.",2026-05-22 13:14:52 UTC,634,
1,Downloading tax statements,"Downloading tax statements is broken. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. This is a critical bug during tax filing season.",2026-05-22 13:14:08 UTC,617,
1,Double deduction occurred during,"Double deduction occurred during lumpsum investment. I invested 10,000 rupees via UPI, the bank sent a success SMS, but the app displays a payment failed screen. Very worried about where my hard-earned money went.",2026-05-22 13:11:45 UTC,653,
5,I have been using this,I have been using this app for 2 years without a single issue. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. The dark mode is also beautifully implemented and comfortable.,2026-05-22 13:08:51 UTC,632,
1,Stuck in verification when trying to,"Stuck in verification when trying to redeem mutual funds. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. This delay is completely unacceptable for a financial app.",2026-05-22 13:07:41 UTC,624,
4,Onboarding took much longer than,Onboarding took much longer than advertised. Setting up fingerprint login resets my MPIN every single time I restart the phone. Needs a smoother registration flow for non-tech-savvy users.,2026-05-22 12:53:20 UTC,626,
5,The design is,The design is incredibly beautiful and fast. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Kudos to the development team for such a brilliant product!,2026-05-22 12:45:12 UTC,647,
1,The interface is clean but,The interface is clean but the sign-up process is tedious. The app freezes for 10 seconds right after entering the welcome screen OTP. Hoping the actual investing experience is better than the sign-up.,2026-05-22 12:38:10 UTC,655,
1,The annual portfolio report contains,The annual portfolio report contains blank pages. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. Please fix the PDF export tool as soon as possible.,2026-05-22 12:11:35 UTC,645,
2,Payout is delayed beyond,Payout is delayed beyond the promised T+2 days. Trying to update my primary bank account for withdrawal is locked and support ticket is ignored. I will file a complaint if my payout isn't processed today.,2026-05-22 12:03:47 UTC,645,
1,The onboarding UI,"The onboarding UI is a bit confusing. The tutorial screens cannot be skipped, which is annoying for experienced investors. Hoping the actual investing experience is better than the sign-up.",2026-05-22 10:18:43 UTC,639,
4,Super smooth and intuitive mutual fund,Super smooth and intuitive mutual fund interface. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. The dark mode is also beautifully implemented and comfortable.,2026-05-22 10:09:17 UTC,644,
5,I have been using this app,I have been using this app for 2 years without a single issue. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Kudos to the development team for such a brilliant product!,2026-05-22 10:00:35 UTC,650,
4,Exporting my mutual fund statement,Exporting my mutual fund statement gives a server error. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. This is a critical bug during tax filing season.,2026-05-22 09:59:22 UTC,642,
1,The interface is clean but the,"The interface is clean but the sign-up process is tedious. Setting up fingerprint login resets my MPIN every single time I restart the phone. Otherwise, the rest of the application seems well-designed.",2026-05-22 09:48:53 UTC,637,
5,Highly recommended for,Highly recommended for beginners and pro investors alike. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. The dark mode is also beautifully implemented and comfortable.,2026-05-22 09:30:36 UTC,635,
3,Redemption request is stuck in,"Redemption request is stuck in pending state for a week. The instant redemption feature says it transfers money in 30 minutes, but it has been 4 hours and nothing happened. Zero transparency on withdrawal status.",2026-05-22 09:30:28 UTC,638,
4,The annual portfolio,The annual portfolio report contains blank pages. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. Please fix the PDF export tool as soon as possible.,2026-05-22 09:02:06 UTC,623,
2,Payout is delayed beyond,"Payout is delayed beyond the promised T+2 days. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. Zero transparency on withdrawal status.",2026-05-22 08:52:35 UTC,626,
4,The design is incredibly beautiful,The design is incredibly beautiful and fast. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Kudos to the development team for such a brilliant product!,2026-05-22 08:43:39 UTC,623,
4,The design is incredibly beautiful and,The design is incredibly beautiful and fast. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Will definitely continue using this for all my wealth building.,2026-05-22 08:30:59 UTC,612,
1,Too many steps required just to,"Too many steps required just to get started. The tutorial screens cannot be skipped, which is annoying for experienced investors. Hoping the actual investing experience is better than the sign-up.",2026-05-22 07:43:46 UTC,637,
5,Super smooth and intuitive mutual fund,"Super smooth and intuitive mutual fund interface. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-05-22 07:40:46 UTC,637,
